"PROCESSING_CODE","POS_DATA","Transaction.Amount","Merchant.Category.Code","Response.Code","POS.Entry.Mode"
3000,"10S020100000",648.08,7922,0,"???"
0,"10S020100000",590,5310,0,"???"
0,"10S020100000",363,5812,0,"???"
0,"10S020100000",1236,7011,0,"???"
0,"10S020100000",1831.59,5651,0,"???"
0,"10S020100000",174,5812,0,"???"
0,"10S020100000",5000,4814,101,"???"
3000,"10S020100000",9333,4722,0,"???"
3000,"10S020100000",9173,4722,0,"???"
3000,"10S020100000",12723.94,6300,0,"???"
3000,"10S020100000",249,7922,0,"???"
3000,"10S020100000",15045,4131,116,"???"
3000,"10S020100000",15045,4131,116,"???"
3000,"10S020100000",12036,4131,116,"???"
3000,"10S020100000",15045,4131,116,"???"
0,"10S020100000",16272,4722,116,"???"
0,"10S020100000",16272,4722,116,"???"
0,"10S020100000",50,9399,0,"???"
0,"10S020100000",50,9399,0,"???"
0,"10S020100000",50,9399,0,"???"
3000,"10S020100000",774.42,7922,0,"???"
0,"10S020100000",461.3,7832,191,"???"
0,"10S020100000",461.3,7832,0,"???"
0,"10S020100000",200,4814,0,"???"
0,"10S020100000",5000,5399,0,"???"
0,"10S020100000",11999,5399,0,"???"
0,"10S020100000",351,5399,0,"???"
3000,"10S020100000",370,5399,0,"???"
0,"10S020100000",1788.44,4814,0,"???"
3000,"10S020100000",354,4812,0,"???"
3000,"10S020100000",353,4812,0,"???"
3000,"10S020100000",352,4812,0,"???"
3000,"10S020100000",317.04,7922,0,"???"
3000,"10S020100000",200,4814,0,"???"
3000,"10S020100000",325.72,7922,0,"???"
3000,"10S020100000",325.72,7922,0,"???"
0,"10S020100000",101,5399,0,"???"
0,"10S020100000",1815,4900,0,"???"
0,"10S020100000",50,5399,0,"???"
0,"10S020100000",100,4814,0,"???"
0,"10S020100000",5,4121,0,"???"
0,"10S020100000",6.16,4121,0,"???"
3000,"10S020100000",617.52,7922,0,"???"
0,"10S020100000",6000,4900,0,"???"
3000,"10S020100000",548,4900,0,"???"
3000,"10S020100000",36,4900,0,"???"
3000,"10S020100000",11344.18,9399,0,"???"
0,"10S020100000",1853,4900,0,"???"
3000,"10S020100000",295,5399,0,"???"
0,"10S020100000",9010,4722,0,"???"
0,"10S020100000",10930,4111,0,"???"
0,"10S020100000",1185,4111,100,"???"
0,"10S020100000",715,4814,0,"???"
0,"10S020100000",99,7399,0,"???"
3000,"10S020100000",1763,5992,0,"???"
0,"10S020100000",1530,5812,0,"???"
0,"10S020100000",1050,4131,0,"???"
0,"10S020100000",5853,4511,0,"???"
0,"10S020100000",406,5814,0,"???"
3000,"10S020100000",243.2,5399,0,"???"
0,"10S020100000",1,5399,0,"???"
0,"10S020100000",1000,4814,0,"???"
0,"10S020100000",1,4814,0,"???"
0,"10S020100000",349,5732,0,"???"
3000,"10S020100000",5186,4722,0,"???"
3000,"10S020100000",1998,5399,0,"???"
0,"10S020100000",566,5814,0,"???"
0,"10S020100000",860,5812,0,"???"
0,"10S020100000",1114.05,5651,0,"???"
3000,"10S020100000",595,4112,0,"???"
0,"10S020100000",671.98,5651,0,"???"
0,"10S020100000",149.51,4121,100,"???"
0,"10S020100000",1800,4814,0,"???"
3000,"10S020100000",151,5399,0,"???"
3000,"10S020100000",798,5399,0,"???"
0,"10S020100000",9839.72,8211,0,"???"
0,"10S020100000",908,5399,0,"???"
0,"10S020100000",918,5812,0,"???"
0,"10S020100000",358,4812,0,"???"
0,"10S020100000",1061,5399,0,"???"
0,"10S020100000",4088,4722,0,"???"
3000,"10S020100000",498.4,7922,0,"???"
0,"10S020100000",111,4814,0,"???"
0,"10S020100000",152.15,7011,100,"???"
3000,"10S020100000",2898,5399,0,"???"
0,"10S020100000",185.22,5499,0,"???"
3000,"10S020100000",900,5399,0,"???"
3000,"10S020100000",1209,5399,0,"???"
3000,"10S020100000",6000,5944,0,"???"
0,"10S020100000",9000,5944,0,"???"
3000,"10S020100000",500,4812,0,"???"
3000,"10S020100000",841,7922,0,"???"
3000,"10S020100000",827.84,7922,0,"???"
0,"10S020100000",509,5732,0,"???"
0,"10S020100000",500,5732,0,"???"
3000,"10S020100000",110,5399,0,"???"
0,"10S020100000",393.18,4112,0,"???"
0,"10S020100000",1044.75,7011,0,"???"
3000,"10S020100000",263.92,7922,0,"???"
3000,"10S020100000",395.88,7922,0,"???"
0,"10S020100000",818,5814,0,"???"
0,"10S020100000",831,4814,0,"???"
0,"10S020100000",1998,4814,0,"???"
3000,"10S020100000",2011.12,5641,0,"???"
0,"10S020100000",5793,6300,0,"???"
0,"10S020100000",8500,4814,0,"???"
0,"10S020100000",500,5399,0,"???"
0,"10S020100000",500,5399,0,"???"
0,"10S020100000",16.45,5815,100,"???"
0,"10S020100000",0.1,5816,0,"???"
0,"10S020100000",1199,5816,0,"???"
0,"10S020100000",80000,4814,0,"???"
0,"10S020100000",612.15,5399,191,"???"
0,"10S020100000",412.15,5399,0,"???"
0,"10S020100000",3160,4112,0,"???"
0,"10S020100000",10000,4814,0,"???"
0,"10S020100000",2000,8398,0,"???"
0,"10S020100000",825,4812,0,"???"
0,"10S020100000",2000,8398,101,"???"
0,"10S020100000",1010,8099,0,"???"
3000,"10S020100000",1518.28,9399,0,"???"
3000,"10S020100000",651.23,9399,0,"???"
3000,"10S020100000",25993,6300,0,"???"
0,"10S020100000",29,7399,0,"???"
0,"10S020100000",60,4814,0,"???"
3000,"10S020100000",1148,5399,0,"???"
0,"10S020100000",29,7399,0,"???"
0,"10S020100000",915.46,5399,0,"???"
0,"10S020100000",599,4121,0,"???"
0,"10S020100000",296,4814,0,"???"
3000,"10S020100000",8415,4112,0,"???"
3000,"10S020100000",1570,4112,0,"???"
3000,"10S020100000",1130,4112,0,"???"
0,"10S020100000",281,4121,0,"???"
0,"10S020100000",166.95,9399,0,"???"
3000,"10S020100000",1443,4900,0,"???"
0,"10S020100000",1700,5399,0,"???"
0,"10S020100000",100,5399,0,"???"
0,"10S020100000",346,4814,0,"???"
0,"10S020100000",201,5399,0,"???"
0,"10S020100000",375,4814,0,"???"
0,"10S020100000",3020,4900,0,"???"
0,"10S020100000",259.6,4814,0,"???"
3000,"10S020100000",500,4722,0,"???"
0,"10S020100000",400,4814,0,"???"
0,"10S020100000",1700,4814,0,"???"
3000,"10S020100000",500,4814,0,"???"
3000,"10S020100000",129,5399,0,"???"
3000,"10S020100000",2,5399,0,"???"
0,"10S020100000",169,5812,0,"???"
0,"10S020100000",1219,4900,0,"???"
0,"10S020100000",3.5,5399,0,"???"
0,"10S020100000",2396,9311,0,"???"
0,"10S020100000",4357,9311,0,"???"
0,"10S020100000",5909,9311,0,"???"
0,"10S020100000",5648,9311,0,"???"
0,"10S020100000",22558,9311,0,"???"
0,"10S020100000",2306,9311,0,"???"
0,"10S020100000",249,4814,100,"???"
3000,"10S020100000",2,5399,0,"???"
0,"10S020100000",130,5399,0,"???"
3000,"10S020100000",466,5399,0,"???"
0,"10S020100000",1600,7311,0,"???"
0,"10S020100000",1500,5817,100,"???"
0,"10S020100000",3000,4814,0,"???"
3000,"10S020100000",8000,4112,0,"???"
3000,"10S020100000",5620,4112,0,"???"
3000,"10S020100000",5680,4112,0,"???"
0,"10S020100000",2100,4112,0,"???"
0,"10S020100000",495,7997,0,"???"
0,"10S020100000",4227,5065,0,"???"
0,"10S020100000",1000,5399,0,"???"
0,"10S020100000",3000,5399,0,"???"
0,"10S020100000",200,5399,0,"???"
0,"10S020100000",3500,4814,0,"???"
0,"10S020100000",139.51,4121,0,"???"
0,"10S020100000",199.51,4121,0,"???"
0,"10S020100000",241,5814,0,"???"
0,"10S020100000",500,5399,0,"???"
0,"10S020100000",100,4814,191,"???"
0,"10S020100000",100,4814,191,"???"
0,"10S020100000",200,4121,0,"???"
0,"10S020100000",2508,4900,0,"???"
3000,"10S020100000",469,5399,0,"???"
3000,"10S020100000",1179,4900,0,"???"
0,"10S020100000",86,4121,0,"???"
0,"10S020100000",410,4814,0,"???"
3000,"10S020100000",137.75,5399,0,"???"
0,"10S020100000",50,4814,0,"???"
0,"10S020100000",75,4131,0,"???"
3000,"10S020100000",820,4900,0,"???"
0,"10S020100000",800,4814,0,"???"
0,"10S020100000",190,4814,0,"???"
0,"10S020100000",957,4814,0,"???"
0,"10S020100000",442.1,4814,0,"???"
3000,"10S020100000",616.84,5399,0,"???"
3000,"10S020100000",2500,4814,0,"???"
0,"10S020100000",915,4814,0,"???"
0,"10S020100000",1349.62,5399,0,"???"
0,"10S020100000",200,4814,0,"???"
0,"10S020100000",2000,4814,0,"???"
0,"10S020100000",1.46,5964,0,"???"
0,"10S020100000",2.32,5964,0,"???"
0,"10S020100000",7848,4814,0,"???"
0,"10S020100000",1190.62,5399,0,"???"
0,"10S020100000",1470.59,5399,0,"???"
0,"10S020100000",836,5399,0,"???"
0,"10S020100000",1021.28,5399,0,"???"
0,"10S020100000",2000,6012,0,"???"
0,"10S020100000",2000,6012,0,"???"
3000,"10S020100000",4872.01,9399,116,"???"
0,"10S020100000",96,4121,0,"???"
0,"10S020100000",798,4131,0,"???"
0,"10S020100000",450,4814,0,"???"
0,"10S020100000",360,5399,0,"???"
0,"10S020100000",500,4121,0,"???"
3000,"10S020100000",12224.4,6300,0,"???"
3000,"10S020100000",220,4900,0,"???"
0,"10S020100000",8350.84,9399,0,"???"
3000,"10S020100000",2500.72,4900,0,"???"
0,"10S020100000",1751.43,4112,0,"???"
0,"10S020100000",700,4121,0,"???"
0,"10S020100000",1236.9,5699,0,"???"
0,"10S020100000",4000,4814,0,"???"
0,"10S020100000",300,5814,0,"???"
0,"10S020100000",28828,5960,116,"???"
0,"10S020100000",302,4121,0,"???"
0,"10S020100000",170,5965,0,"???"
3000,"10S020100000",272.8,7922,100,"???"
0,"10S020100000",11027,4722,0,"???"
3000,"10S020100000",303.72,7922,101,"???"
3000,"10S020100000",303.72,7922,101,"???"
0,"10S020100000",698,7399,0,"???"
3000,"10S020100000",9000,4814,116,"???"
0,"10S020100000",10000,5399,116,"???"
3000,"10S020100000",10000,4814,116,"???"
0,"10S020100000",599,4121,0,"???"
0,"10S020100000",2500,4814,0,"???"
0,"10S020100000",200,4814,191,"???"
0,"10S020100000",12,4814,0,"???"
0,"10S020100000",100,4814,0,"???"
0,"10S020100000",1000,5399,0,"???"
0,"10S020100000",500,4814,0,"???"
0,"10S020100000",112,4121,0,"???"
0,"10S020100000",173,4121,0,"???"
3000,"10S020100000",1000,4814,0,"???"
0,"10S020100000",2327.85,5651,0,"???"
0,"10S020100000",500,4900,0,"???"
0,"10S020100000",396,7399,0,"???"
3000,"10S020100000",5150,4814,116,"???"
0,"10S020100000",5150,4814,116,"???"
3000,"10S020100000",500,4814,0,"???"
0,"10S020100000",2500,5399,116,"???"
0,"10S020100000",3100,5399,116,"???"
0,"10S020100000",100,4814,0,"???"
0,"10S020100000",252,5399,0,"???"
0,"10S020100000",35546,5399,116,"???"
0,"10S020100000",699,5814,0,"???"
3000,"10S020100000",139,5399,0,"???"
3000,"10S020100000",139,5399,0,"???"
0,"10S020100000",10999,5399,0,"???"
0,"10S020100000",450,7299,0,"???"
0,"10S020100000",175.89,4121,0,"???"
0,"10S020100000",129.68,4121,0,"???"
3000,"10S020100000",462,5399,0,"???"
3000,"10S020100000",754,5399,0,"???"
0,"10S020100000",4945,5399,0,"???"
0,"10S020100000",320,4814,0,"???"
0,"10S020100000",235,5399,0,"???"
3000,"10S020100000",601,4814,0,"???"
0,"10S020100000",163,6540,0,"???"
0,"10S020100000",5000,4814,116,"???"
0,"10S020100000",239.23,4112,0,"???"
0,"10S020100000",1797,7399,0,"???"
0,"10S020100000",766.9,7832,0,"???"
3000,"10S020100000",399,4722,0,"???"
0,"10S020100000",70,4900,0,"???"
0,"10S020100000",585,5812,0,"???"
3000,"10S020100000",4500,4814,0,"???"
0,"10S020100000",3995,4722,0,"???"
0,"10S020100000",110.97,4814,0,"???"
0,"10S020100000",116.82,4814,0,"???"
0,"10S020100000",110.97,4814,0,"???"
0,"10S020100000",121.69,4814,0,"???"
0,"10S020100000",1659.5,4814,0,"???"
0,"10S020100000",8518,4814,0,"???"
3000,"10S020100000",129,5399,0,"???"
0,"10S020100000",6586.81,8220,0,"???"
0,"10S020100000",523.57,5964,0,"???"
0,"10S020100000",509,4814,0,"???"
0,"10S020100000",1000,4814,0,"???"
0,"10S020100000",147.5,4814,0,"???"
0,"10S020100000",147.5,4814,0,"???"
0,"10S020100000",152.82,4814,0,"???"
3000,"10S020100000",348,5399,0,"???"
0,"10S020100000",1390,4814,191,"???"
0,"10S020100000",360,4900,0,"???"
0,"10S020100000",199,4814,0,"???"
0,"10S020100000",3034.28,4900,0,"???"
0,"10S020100000",5000,4814,0,"???"
3000,"10S020100000",433.92,7922,0,"???"
0,"10S020100000",150,8220,0,"???"
3000,"10S020100000",216,4814,0,"???"
0,"10S020100000",350,5399,0,"???"
0,"10S020100000",349,5732,191,"???"
0,"10S020100000",349,5732,191,"???"
0,"10S020100000",2427.76,4814,0,"???"
3000,"10S020100000",10000,4814,0,"???"
0,"10S020100000",837.42,5399,0,"???"
0,"10S020100000",326,6012,0,"???"
0,"10S020100000",2502.04,4112,0,"???"
3000,"10S020100000",452.8,5399,0,"???"
0,"10S020100000",180,5812,0,"???"
0,"10S020100000",300,4814,0,"???"
3000,"10S020100000",1000,4814,0,"???"
0,"10S020100000",218,4814,0,"???"
0,"10S020100000",892,5411,0,"???"
0,"10S020100000",10,8999,0,"???"
0,"10S020100000",10690,9399,0,"???"
0,"10S020100000",2782.88,4112,0,"???"
3000,"10S020100000",15712.4,6300,0,"???"
3000,"10S020100000",41066.94,6300,0,"???"
3000,"10S020100000",15712.4,6300,116,"???"
3000,"10S020100000",499,4722,0,"???"
0,"10S020100000",1464.23,5651,0,"???"
0,"10S020100000",1223,4722,0,"???"
0,"10S020100000",125,5814,0,"???"
0,"10S020100000",8500,5399,116,"???"
3000,"10S020100000",199,4814,0,"???"
0,"10S020100000",96.11,4814,191,"???"
0,"10S020100000",350,5814,0,"???"
0,"10S020100000",82.97,4814,0,"???"
0,"10S020100000",230,4814,0,"???"
0,"10S020100000",142,4814,0,"???"
0,"10S020100000",4872,4722,0,"???"
3000,"10S020100000",600,4511,0,"???"
0,"10S020100000",7534.6,4900,0,"???"
0,"10S020100000",4000,4814,0,"???"
0,"10S020100000",103,5814,0,"???"
3000,"10S020100000",10,4814,0,"???"
0,"10S020100000",15,4814,0,"???"
0,"10S020100000",500,4814,0,"???"
0,"10S020100000",545.76,4121,0,"???"
0,"10S020100000",500,4814,0,"???"
0,"10S020100000",2596,4814,116,"???"
0,"10S020100000",505,5399,0,"???"
0,"10S020100000",737.5,4814,0,"???"
3000,"10S020100000",3264,4722,100,"???"
0,"10S020100000",100,4900,0,"???"
3000,"10S020100000",600,4814,0,"???"
3000,"10S020100000",2026,5399,0,"???"
0,"10S020100000",1597.73,6012,0,"???"
3000,"10S020100000",1078.68,4131,0,"???"
0,"10S020100000",10000,5399,0,"???"
3000,"10S020100000",906.16,5641,0,"???"
0,"10S020100000",175,5814,0,"???"
0,"10S020100000",129,5814,0,"???"
0,"10S020100000",18500,5399,0,"???"
0,"10S020100000",5000,4814,0,"???"
0,"10S020100000",2000,4814,0,"???"
0,"10S020100000",4500,5399,0,"???"
0,"10S020100000",210,5812,0,"???"
0,"10S020100000",1000,4814,0,"???"
0,"10S020100000",3000,4814,0,"???"
0,"10S020100000",4164,4900,0,"???"
3000,"10S020100000",1500,4814,0,"???"
0,"10S020100000",265,5814,0,"???"
0,"10S020100000",13000,5399,0,"???"
0,"10S020100000",136,4814,0,"???"
0,"10S020100000",247,4814,0,"???"
0,"10S020100000",247,5399,0,"???"
0,"10S020100000",200,4121,0,"???"
3000,"10S020100000",800,4814,0,"???"
0,"10S020100000",349,5732,0,"???"
0,"10S020100000",5000,5399,0,"???"
3000,"10S020100000",5461,4722,0,"???"
0,"10S020100000",1830,4900,0,"???"
0,"10S020100000",2120,4900,0,"???"
0,"10S020100000",472.32,4814,0,"???"
3000,"10S020100000",200,4722,0,"???"
0,"10S020100000",6400,6540,0,"???"
0,"10S020100000",1,4814,0,"???"
0,"10S020100000",500,5399,0,"???"
0,"10S020100000",11999,5399,0,"???"
0,"10S020100000",189,5814,0,"???"
3000,"10S020100000",550,4814,100,"???"
0,"10S020100000",2010,4814,0,"???"
3000,"10S020100000",3266,5969,0,"???"
0,"10S020100000",3300,5399,116,"???"
0,"10S020100000",2000,5399,116,"???"
0,"10S020100000",2500,5399,116,"???"
3000,"10S020100000",100,4814,0,"???"
3000,"10S020100000",1500,4814,0,"???"
0,"10S020100000",1500,4814,0,"???"
0,"10S020100000",3000,4814,0,"???"
0,"10S020100000",1500,4814,0,"???"
0,"10S020100000",11474,4814,0,"???"
0,"10S020100000",565,4900,0,"???"
0,"10S020100000",738,4900,0,"???"
0,"10S020100000",1770,4900,0,"???"
3000,"10S020100000",2823,4722,0,"???"
0,"10S020100000",399,4814,0,"???"
3000,"10S020100000",335,5399,0,"???"
0,"10S020100000",1910.16,4900,0,"???"
0,"10S020100000",1000,4814,0,"???"
0,"10S020100000",100,4814,0,"???"
0,"10S020100000",300,5965,0,"???"
0,"10S020100000",3850,5399,0,"???"
3000,"10S020100000",1222,4722,191,"???"
0,"10S020100000",450,5399,0,"???"
0,"10S020100000",1000,5399,0,"???"
0,"10S020100000",20000,4814,0,"???"
0,"10S020100000",239,4121,0,"???"
0,"10S020100000",1,4121,0,"???"
3000,"10S020100000",27000,4814,116,"???"
0,"10S020100000",27000,4814,191,"???"
0,"10S020100000",17000,4814,116,"???"
3000,"10S020100000",2025.96,8299,0,"???"
0,"10S020100000",1370,4814,0,"???"
3000,"10S020100000",1480,5399,0,"???"
3000,"10S020100000",2500,4814,0,"???"
0,"10S020100000",2358.96,4900,0,"???"
3000,"10S020100000",532,5399,0,"???"
3000,"10S020100000",5000,4814,0,"???"
0,"10S020100000",399,5399,0,"???"
0,"10S020100000",2000,4814,0,"???"
0,"10S020100000",20.84,4814,0,"???"
0,"10S020100000",1000,4814,0,"???"
0,"10S020100000",6800,9399,0,"???"
0,"10S020100000",1000,4121,0,"???"
0,"10S020100000",500,4900,0,"???"
0,"10S020100000",100,5399,0,"???"
0,"10S020100000",10000,5399,0,"???"
0,"10S020100000",500,4814,0,"???"
0,"10S020100000",550,4814,191,"???"
3000,"10S020100000",7043.94,6300,0,"???"
0,"10S020100000",20230,9399,0,"???"
0,"10S020100000",400,5399,0,"???"
0,"10S020100000",60,4814,0,"???"
0,"10S020100000",441.5,4814,0,"???"
0,"10S020100000",4000,4814,0,"???"
3000,"10S020100000",4980,4112,0,"???"
3000,"10S020100000",4980,4112,0,"???"
0,"10S020100000",5296,9399,0,"???"
0,"10S020100000",93,4814,0,"???"
3000,"10S020100000",776.22,5691,0,"???"
3000,"10S020100000",10399.34,6300,0,"???"
0,"10S020100000",415.07,4814,0,"???"
0,"10S020100000",1060,4814,0,"???"
3000,"10S020100000",150,4814,0,"???"
0,"10S020100000",200,4814,0,"???"
0,"10S020100000",349,5732,0,"???"
0,"10S020100000",60,5399,191,"???"
0,"10S020100000",100,4814,0,"???"
0,"10S020100000",3000,4121,0,"???"
0,"10S020100000",708,4814,0,"???"
0,"10S020100000",160,5399,0,"???"
0,"10S020100000",332,4121,0,"???"
0,"10S020100000",21,5732,0,"???"
0,"10S020100000",2500,6300,0,"???"
0,"10S020100000",100,5399,0,"???"
3000,"10S020100000",16374,5399,0,"???"
0,"10S020100000",1739,5999,0,"???"
0,"10S020100000",2499,4121,0,"???"
0,"10S020100000",149,4812,0,"???"
3000,"10S020100000",2000,4814,0,"???"
0,"10S020100000",450,4814,0,"???"
0,"10S020100000",79,4121,0,"???"
3000,"10S020100000",1822,7922,0,"???"
0,"10S020100000",460,7399,0,"???"
0,"10S020100000",124.97,4814,0,"???"
0,"10S020100000",73,4121,0,"???"
0,"10S020100000",4000,5399,0,"???"
3000,"10S020100000",2000,4814,0,"???"
3000,"10S020100000",7150,4814,0,"???"
0,"10S020100000",1500,4814,0,"???"
0,"10S020100000",20,4814,0,"???"
0,"10S020100000",500,5399,0,"???"
0,"10S020100000",1050,4814,0,"???"
3000,"10S020100000",199,7399,0,"???"
0,"10S020100000",423.81,4112,0,"???"
3000,"10S020100000",179,5399,0,"???"
0,"10S020100000",400,4812,0,"???"
0,"10S020100000",1200,5399,0,"???"
0,"10S020100000",400,4814,0,"???"
0,"10S020100000",2213,4814,0,"???"
0,"10S020100000",2231,5399,0,"???"
3000,"10S020100000",104,5399,0,"???"
0,"10S020100000",20,5399,0,"???"
0,"10S020100000",147,5399,0,"???"
0,"10S020100000",147,5399,0,"???"
0,"10S020100000",149,4814,0,"???"
0,"10S020100000",200,5399,0,"???"
0,"10S020100000",1000,5399,0,"???"
0,"10S020100000",724,4814,101,"???"
0,"10S020100000",6000,5399,0,"???"
0,"10S020100000",27522.94,8299,0,"???"
0,"10S020100000",1200,4814,0,"???"
0,"10S020100000",180,5399,0,"???"
0,"10S020100000",196,4814,0,"???"
0,"10S020100000",130,5399,0,"???"
0,"10S020100000",1000,4814,0,"???"
0,"10S020100000",36174,4511,0,"???"
0,"10S020100000",2665.45,7399,0,"???"
3000,"10S020100000",300,4722,0,"???"
0,"10S020100000",255.31,4112,0,"???"
0,"10S020100000",200.38,4814,0,"???"
0,"10S020100000",403.72,7922,0,"???"
0,"10S020100000",331.33,7922,0,"???"
0,"10S020100000",700,4814,0,"???"
0,"10S020100000",2000,4814,0,"???"
0,"10S020100000",595.5,4814,116,"???"
3000,"10S020100000",300,4812,0,"???"
3000,"10S020100000",1801.89,4112,0,"???"
0,"10S020100000",697.44,4814,0,"???"
0,"10S020100000",735,4814,0,"???"
3000,"10S020100000",352,4814,0,"???"
0,"10S020100000",509,4814,0,"???"
0,"10S020100000",194,4121,0,"???"
0,"10S020100000",166,4814,0,"???"
0,"10S020100000",2000,4814,0,"???"
0,"10S020100000",3600,4814,101,"???"
0,"10S020100000",2000,4814,0,"???"
0,"10S020100000",2,4816,0,"???"
0,"10S020100000",400,4814,0,"???"
0,"10S020100000",5801,4812,0,"???"
0,"10S020100000",5801,4814,191,"???"
0,"10S020100000",426.22,4900,0,"???"
0,"10S020100000",138,5399,0,"???"
3000,"10S020100000",146.5,5399,0,"???"
3000,"10S020100000",10000,4814,0,"???"
3000,"10S020100000",10000,4814,0,"???"
0,"10S020100000",5599,5399,0,"???"
0,"10S020100000",6948,5399,0,"???"
0,"10S020100000",500,4814,0,"???"
3000,"10S020100000",610.8,5399,0,"???"
0,"10S020100000",808.3,5399,0,"???"
0,"10S020100000",428.92,4112,0,"???"
0,"10S020100000",275.73,4112,0,"???"
0,"10S020100000",439.13,4112,0,"???"
0,"10S020100000",1,4121,191,"???"
0,"10S020100000",1500,4814,0,"???"
0,"10S020100000",1010,9399,0,"???"
3000,"10S020100000",13461.44,6300,0,"???"
0,"10S020100000",6070.8,8220,0,"???"
0,"10S020100000",2.27,5964,0,"???"
0,"10S020100000",500,5399,0,"???"
0,"10S020100000",349,4814,0,"???"
0,"10S020100000",886,4814,0,"???"
0,"10S020100000",49,5732,0,"???"
0,"10S020100000",10024.35,5699,0,"???"
0,"10S020100000",800,4814,0,"???"
3000,"10S020100000",1260,4814,0,"???"
0,"10S020100000",808.3,4814,0,"???"
0,"10S020100000",349,5732,0,"???"
0,"10S020100000",899,7399,0,"???"
3000,"10S020100000",200,4812,100,"???"
3000,"10S020100000",200,4812,100,"???"
3000,"10S020100000",1833.4,5399,0,"???"
3000,"10S020100000",500,5399,0,"???"
0,"10S020100000",741.15,9311,101,"???"
0,"10S020100000",741.15,9311,101,"???"
0,"10S020100000",796,4900,0,"???"
3000,"10S020100000",4242,5399,0,"???"
3000,"10S020100000",4186.1,5399,191,"???"
3000,"10S020100000",524,5311,0,"???"
0,"10S020100000",47.51,4121,0,"???"
0,"10S020100000",113,5814,0,"???"
0,"10S020100000",300,4900,0,"???"
0,"10S020100000",2000,5399,0,"???"
0,"10S020100000",2995,5399,0,"???"
0,"10S020100000",3357,4900,0,"???"
0,"10S020100000",7083,9399,0,"???"
3000,"10S020100000",1239,4722,0,"???"
0,"10S020100000",845,4814,0,"???"
0,"10S020100000",589,4814,0,"???"
3000,"10S020100000",395,5399,0,"???"
0,"10S020100000",3100,4814,0,"???"
0,"10S020100000",23490,5399,0,"???"
0,"10S020100000",185,9399,0,"???"
0,"10S020100000",1086.66,5399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,116,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
3000,"10S020100000",5259,9399,0,"???"
